kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Ritutis BALČIŪNAS,6837.0,,1529264.0,,,,14619.0
Jonas REKEŠIUS,8228.46,,5000.0,,,,17689.74
Viktoras PETRAVIČIUS,1523.91,,313526.0,,,,4915.74
Juozas GRINKEVIČIUS,2587.86,,33302.0,,,,6681.0
Romaldas Petras DAMUŠIS,0.0,,21514.0,,,,0.0
Algimantas BUBLAITIS,3375.72,,28696.0,,,,11014.73
Juozas BERTAŠIUS,0.0,,196877.0,,,,303388.0
Gintaras ARMINAS,2396.56,,25600.0,,,,5954.41
Gintautas ŠIVICKAS,38.29,,128000.0,,,,40080.71
Gediminas STAUGAITIS,3040.11,,164509.78,,,,6602.82
Jurgita KAMINSKAITĖ-GAIGALIENĖ,3004.07,,63946.93,,,,17503.71
Arūnas GRUMADAS,7707.6,,58397.0,,,,21333.4
Algimantas DAGYS,3942.0,,37766.0,,,,18695.0
Dalius TUMYNAS,4788.36,,177853.0,,,,10041.64
Renata SMAILYTĖ,0.0,,146701.0,,,,0.0
Asta SEDEREVIČIŪTĖ,2442.77,,5000.0,,,,6744.12
Zenonas RIMKUS,6759.92,,101626.5,,,,16834.18
Irena PUNIŠKIENĖ,505.08,,20193.0,,,,2074.92
Donatas JANKAUSKAS,7869.59,,79964.0,,,,16272.28
Dalija DAUBARIENĖ,1160.18,,14000.0,,,,2455.47
Paulius BERNOTAS,0.0,,35000.0,,,,0.0
Sigitas URBONAS,6546.0,,63904.0,,,,19269.0
Regina ŠVOBIENĖ,3765.0,,49047.0,,,,11105.0
Ona ŠULCIENĖ,6394.61,,123258.0,,,,23280.19
Antanas ŠATAS,6863.52,,168871.0,,,,22129.23
Juozas PALIONIS,5418.28,,380864.0,,,,20881.72
Arminas LYDEKA,17029.57,,920828.0,,,,93113.0
Eugenijus RAMANAUSKAS,3896.28,,61200.0,,,,8103.72
Sigitas PLEČKAITIS,5125.32,,0.0,,,,10619.87
Remigijus DRAGAŠIUS,1677.0,,47285.0,,,,5323.0
Antanas AMŠIEJUS,0.0,,4300.0,,,,0.0
Rimas SUPRANAVIČIUS,3030.67,,2000.0,,,,7487.03
Juozas PILVELIS,3894.42,,237192.0,,,,7825.43
Juozas LISTAVIČIUS,8869.0,,140000.0,,,,33455.0
Leonas KARPALAVIČIUS,0.0,,875294.0,,,,20577.0
Arturas JUŠKAUSKAS,1834.29,,187610.0,,,,47296.13
Albinas BUZŪNAS,336.72,,1910000.0,,,,1383.28
Ignas ALEŠKEVIČIUS,9174.26,,134556.0,,,,17487.54
Gintaras ŠURKUS,3839.0,,348763.0,,,,8724.0
Antanas SORAKA,7784.28,,27746.0,,,,15515.72
Jonas SEMSĖ,5229.69,,404161.0,,,,110671.53
Imantas LAZDINIS,10106.0,,69867.0,,,,19476.0
Kristina KRUPAVIČIENĖ,1892.43,,136552.0,,,,6592.95
Jonas JUKNEVIČIUS,9108.45,,103265.0,,,,18369.8
Algimantas ČERNIAUSKAS,1680.86,,164208.0,,,,3638.84
Albertas SEKONAS,1840.32,,30436.0,,,,4448.68
Rimantas ZAVACKAS,1140.0,,16092.0,,,,3236.0
Arūnas VIDŽIŪNAS,287.0,,104674.0,,,,11087.0
Petras Antanas ŠALČIUS,6546.0,,154410.0,,,,19268.0
Audronijus ZULONAS,5676.38,,140710.0,,,,12218.65
Romas ŠALTAUSKAS,5003.68,,165988.0,,,,10073.48
Gintaras PLEVOKAS,2964.29,,4000.0,,,,7558.64
Eugenijus SKLENYS,2416.64,,141473.0,,,,5474.36
Asta TERMINIENĖ,0.0,,0.0,,,,0.0
Vitalė VINICKIENĖ,10677.0,,296721.0,,,,21040.0
Romualdas VALEVIČIUS,45.0,,346600.0,,,,35475.94
Antanas VIZBARAS,4132.35,,10500.0,,,,12780.9
Gintaras Steponas VYŠNIAUSKAS,7400.0,,1598539.0,,,,25000.0
Gediminas VAGNORIUS,6546.24,,107075.0,,,,19268.76
Adolfas UŽA,1436.16,,106310.0,,,,4238.33
Rokas RADŽIŪNAS,7664.7,,43306.0,,,,14835.3
Remigijus VINDAŠIUS,1900.22,,25870.0,,,,5595.82
Augustas PRONCKUS,4760.88,,8588.0,,,,10825.52
Gražina PALIOKIENĖ,11372.04,,318368.0,,,,21393.96
Antanas Algimantas LAURAITIS,3688.15,,25000.0,,,,11569.4
Edvardas KAREČKA,4237.0,,298040.0,,,,9706.0
Aleksas BUTKUS,1359.48,,1692829.0,,,,351192.52
Bronislavas BUŠMA,4047.0,,207032.0,,,,14423.0
Justinas BURBA,642.8,,0.0,,,,7392.44
Ramutė BERENIENĖ,4034.17,,0.0,,,,9680.04
Vytautas PRIALGAUSKAS,5516.5,,48460.0,,,,31326.75
Leonas MITKUS,1272.0,,162993.0,,,,3438.0
Sigitas KAKTYS,8577.2,,269742.0,,,,31690.73
Eduardas EIGIRDAS,2010.0,,280722.0,,,,7327.25
Vilhelmas DŽIUGELIS,8888.51,,126091.0,,,,17180.64
Viktoras BUGNEVIČIUS,863.76,,48049.0,,,,5136.24
Arvydas AKSTINAVIČIUS,6546.24,,174261.0,,,,19268.76
Apolinaras NICIUS,3765.25,,93700.0,,,,16036.11
Algirdas MONKEVIČIUS,6753.0,,77013.0,,,,14740.0
Vladas JURGUTIS,2574.29,,3500.0,,,,5848.5
Liudas JONAITIS,4817.38,,189762.0,,,,11034.76
Jadvyga DUNAUSKAITĖ,7708.0,,13028.0,,,,21333.0
Aldona BALSIENĖ,2633.16,,142908.0,,,,6207.84
Kęstutis TREČIOKAS,7713.0,,55470.0,,,,18282.0
Žilvinas ŠILGALIS,1528.3,,63000.0,,,,4428.7
Kazys LEČKAUSKAS,3011.0,,106643.0,,,,9123.0
Antanas KONTRIMAS,541.08,,184072.0,,,,2438.92
Juozas BUTKEVIČIUS,9188.5,,257166.0,,,,17845.0
Petras BAGINSKAS,143.11,,29542.0,,,,535.15
Arūnas ANDRIJAUSKAS,1650.0,,425202.0,,,,56524.69
Ieva ŠVARCAITĖ,0.0,,15753.0,,,,1379.0
Vytautas ŠIMKŪNAS,3666.6,,26751.0,,,,8257.4
Arimantas Juvencijus RAŠKINIS,7707.6,,68364.0,,,,21333.4
Jonas RAMONAS,6910.2,,302560.0,,,,15067.24
Romas DOCIUS,47.8,,706759.22,,,,84263.81
Romas ČERKAUSKAS,1455.69,,77075.0,,,,4294.59
Dalia TEIŠERSKYTĖ,2974.95,,138430.6,,,,8814.95
Kęstutis SKAMARAKAS,3517.94,,2004977.0,,,,77452.66
Zigmas PRANCKUS,2384.0,,73484.0,,,,6024.0
Stanislovas Algirdas ORENTAS,1715.78,,36870.0,,,,4227.84
Jonas MAŽINTAS,0.0,,93170.0,,,,1800.0
Liudas MAŽYLIS,2947.82,,360974.0,,,,96093.97
Vytautas Petras KNAŠYS,6558.0,,222496.0,,,,27752.0
Vladas Rimantas GINTARAS,2220.97,,0.0,,,,5261.86
Viktoras GERULAITIS,4169.62,,193909.0,,,,16460.21
Viktor USPASKICH,8465.05,,60341680.0,,,,39234.58
Petras ŠAKALINIS,6546.24,,35000.0,,,,19268.76
Vytautas SMAGURAUSKAS,0.0,,30425.0,,,,0.0
Gediminas VALINEVIČIUS,4106.48,,229842.0,,,,8948.52
Jonas POVILAITIS,1851.81,,63713.09,,,,6698.67
Arvydas JONAITIS,0.0,,60500.0,,,,0.0
Klemas INDRĖKUS,4050.42,,10000.0,,,,8578.16
Vincas Ramutis GUDAITIS,4695.66,,147052.0,,,,14304.34
Antanas ČEPONONIS,3697.57,,115766.0,,,,7750.8
Mindaugas BRIEDIS,7940.16,,33634.0,,,,23420.84
Zenonas STUNDŽIA,9743.4,,44180.0,,,,18772.8
Regina RUPŠIENĖ,2770.25,,41862.0,,,,11950.54
Ramūnas KARBAUSKIS,6938.28,,4661173.0,,,,178464.32
Aidas BUZYS,3898.88,,9320.0,,,,6619.86
Darius RICKEVIČIUS,3816.72,,108842.0,,,,7962.9
Rimantas REMEIKA,3529.4,,28327.0,,,,7457.0
Albinas RAUDONIUS,15632.28,,163304.0,,,,31501.72
Justinas MACIJAUSKAS,16729.0,,1561646.0,,,,41272.0
Eugenijus KARKLIUS,9451.0,,240404.0,,,,52506.0
Vladas LINKEVIČIUS,3590.0,,621229.0,,,,8783.0
Vida KOMIČIENĖ,8215.0,,50422.0,,,,15782.0
Gintautas GEGUŽINSKAS,6532.0,,65732.0,,,,13174.0
Petras DREVINSKAS,2588.0,,74980.0,,,,6078.0
Jonas ČIULEVIČIUS,9634.99,,131964.0,,,,20967.1
Nijolė STATKUTĖ,8876.18,,119301.0,,,,6100.98
Leonidas SOLOGUBOVAS,5049.1,,45833.0,,,,10662.89
Viktoras RINKEVIČIUS,3915.0,,740226.0,,,,15959.57
Milda NARMONTIENĖ,2578.32,,61616.52,,,,16924.62
Povilas MIKAŠIS,470.46,,5000.0,,,,2209.54
Arvydas KREGŽDĖ,8093.81,,100880.0,,,,15620.76
Ruslanas KOLOMAKAS,2169.15,,3840.0,,,,5669.99
Regina GRICIŪNIENĖ,4590.97,,5384.0,,,,12395.34
Virginijus DYRA,2234.0,,426211.5,,,,25586.0
Algimantas STAKYS,0.0,,140173.0,,,,0.0
Ona SIMANAVIČIENĖ,0.0,,84848.0,,,,6044.0
Saulius NEFAS,8473.54,,94628.0,,,,21540.46
Vytautas JANULIS,2127.48,,30800.0,,,,5672.52
Audris GRYBAUSKAS,427.68,,111942.0,,,,2074.92
Antanas BAURA,2746.53,,117275.0,,,,9871.47
Irena SAIKALIENĖ,2280.0,,31607.0,,,,6828.0
Alvydas RAMANAUSKAS,5912.0,,101268.0,,,,11688.0
Jonas PETRAŠKA,6470.0,,75000.0,,,,12774.0
Gediminas MATIEKUS,5985.0,,97273.0,,,,12643.0
Vidmantas KANOPA,3327.0,,351501.0,,,,6766.0
Petras BLAŽEVIČIUS,3247.0,,13214.0,,,,6438.0
Mečislovas ŠMATAVIČIUS,10559.0,,56760.0,,,,19951.0
Jonas ŠIMĖNAS,6546.24,,215360.0,,,,19361.0
Arvydas PALECKIS,3226.0,,20460.0,,,,6913.0
Algimantas MATULEVIČIUS,867.0,,1042260.0,,,,742862.84
Kęstutis LELEIVA,3558.0,,46900.0,,,,7895.0
Vytautas KAZELA,661.0,,139947.0,,,,2839.0
Edvardas Jonas EISMONTAS,872.0,,101000.0,,,,2043.0
Rimantas DIJOKAS,9378.0,,46578.0,,,,20324.0
Anatolij VASILJEV,5745.04,,85312.0,,,,11829.84
Kęstutis TRAPIKAS,7402.68,,60134.0,,,,21638.32
Rimantas KUMPIS,4328.28,,199502.0,,,,8871.72
Vidmantas EIGĖLIS,5049.0,,53929.0,,,,11288.0
Algimantas CIBULSKIS,5856.0,,147235.0,,,,12143.0
Liudvikas SABUTIS,8869.32,,263135.0,,,,23398.68
Petras RUTKAUSKAS,7196.65,,465770.0,,,,40143.68
Bronis ROPĖ,5550.84,,59959.0,,,,11573.12
Vytautas BULKA,3288.0,,85900.0,,,,190000.0
Jonas BALTAKIS,960.81,,31063.0,,,,5474.19
Kęstutis ŽILYS,872.0,,118900.0,,,,2727.0
Leonardas ŽELVYS,3730.38,,56190.0,,,,19685.61
Virginijus ŽILIUS,3762.0,,50298.0,,,,10326.0
Rolandas TOLEIKIS,1124.58,,138725.0,,,,2642.12
Genovaitė UOSIENĖ,1938.0,,40000.0,,,,5278.0
Genovaitė SINSKIENĖ,2589.02,,77000.0,,,,6492.99
Vilija ŠEMETIENĖ,6431.66,,10802.0,,,,32249.01
Algis ŽVALIAUSKAS,6387.3,,574076.54,,,,39646.91
Vytautas Liudvikas ŠEŠTOKAS,6845.1,,50250.0,,,,13150.45
Domininkas VELIČKA,4155.9,,206964.0,,,,9926.59
Antanas SURVILA,2757.96,,780689.0,,,,7843.59
Kazimieras ŠAVINIS,7708.0,,152549.0,,,,22161.0
Arimantas RAČKAUSKAS,10655.69,,197650.0,,,,26822.01
Jonas Adolfas STRAKŠYS,1269.31,,181662.0,,,,13942.37
Rimas VALČIUKAS,1707.0,,169218.0,,,,5383.0
Nijolė SKUČIENĖ,17969.85,,242875.0,,,,53133.38
Artūras ŽIČKUS,4178.0,,66900.0,,,,8858.0
Egidijus SKARBALIUS,489.6,,527460.0,,,,2450.4
Benediktas PETRAUSKAS,39729.22,,588392.0,,,,72028.33
Gintaras NAVICKAS,366.56,,102451.0,,,,1916.38
Antanas MAKŠTUTIS,10615.02,,117550.0,,,,29019.92
Rimantas DIDŽIOKAS,15563.25,,9056.0,,,,35906.23
Henrikas BUTKUS,2421.84,,68673.0,,,,5683.46
Algirdas PALECKIS,4604.08,,147693.0,,,,10325.92
Eligijus MASIULIS,3702.33,,35000.0,,,,7976.9
Audronė LIESYTĖ,3459.87,,70043.0,,,,8087.85
Vytautas ČEPAS,9902.83,,279893.0,,,,30077.64
Albinas STANKUS,5255.0,,146466.0,,,,12466.0
Stasys PAULAUSKAS,4893.66,,130129.0,,,,11716.94
Raimundas PALAITIS,10609.4,,1028390.0,,,,296811.79
Dainius KEPENIS,3803.0,,178755.0,,,,21548.0
Arūnas GODUNAVIČIUS,0.0,,40000.0,,,,0.0
Marijus Juozas EIDUKEVIČIUS,4076.28,,36590.0,,,,10023.72
Augenijus BRAŽIŪNAS,5668.0,,77513.0,,,,12326.0
Algimantas SĖJŪNAS,7707.6,,51690.0,,,,21333.4
Aivaras RUSEVIČIUS,159.0,,1000.0,,,,765.0
Virgilijus Kęstutis NOREIKA,14731.0,,333636.0,,,,56808.0
Laisvūnas NEIMANAS,1505.48,,533624.0,,,,5914.85
Mindaugas KONČIUS,6546.24,,86660.0,,,,19268.76
Arūnas KARŽINAUSKAS,1781.12,,581700.0,,,,2961.88
Vytautas DARGIS,3365.0,,21595.0,,,,3342.0
Dailis Alfonsas BARAKAUSKAS,5323.0,,148840.0,,,,10878.0
Žilvinas PUTRAMENTAS,4333.69,,33000.0,,,,8881.71
Rolandas PAULAUSKAS,0.0,,182560.0,,,,0.0
Artūras PAULAUSKAS,10913.0,,211148.0,,,,121055.0
Stasys KARITONAS,5512.0,,477704.0,,,,51233.0
Stasys GRIGALIŪNAS,5871.34,,97707.0,,,,14899.34
Zita ČEPULIENĖ,1910.6,,8360.0,,,,4575.92
Ramūnas BAUŽINSKAS,4436.07,,40000.0,,,,9848.79
Janina ABROMAVIČIENĖ,0.0,,66339.0,,,,2206.86
Egidijus SKAČKAUSKAS,64.58,,14001.0,,,,1723.8
Valerijus SIMULIK,3405.67,,31000.0,,,,7233.83
Alfredas LANKAUSKAS,5671.14,,61420.0,,,,10561.78
Edmundas JOVAIŠIS,1490.0,,1108002.0,,,,4376.0
Laimontas DINIUS,1773.66,,371217.0,,,,4526.34
Vitas MATUZAS,10368.27,,100561.0,,,,22770.19
Visvaldas MATKEVIČIUS,9522.84,,50000.0,,,,17669.6
Vytautas LAPĖNAS,0.0,,501934.0,,,,4480.8
Tomas JOSAS,9226.65,,107380.0,,,,18914.13
Vidmantas URBONAS,3128.31,,154719.0,,,,7614.22
Liudvika TRASYKYTĖ,28.01,,74327.0,,,,724.54
Gintaras ŠILEIKIS,7707.6,,131989.0,,,,21333.4
Vidas ŠAMŠONAS,4009.83,,40262.0,,,,8626.95
Kęstutis SKREBYS,6802.92,,63568.0,,,,24974.08
Petras LUOMANAS,7336.66,,23030.0,,,,14785.05
Vaclovas SKAVRONSKAS,2044.35,,62236.44,,,,7694.68
Alfredas PEKELIŪNAS,7045.25,,5408444.0,,,,16341.74
Jonas KATINAS,1933.0,,712159.0,,,,90229.0
Valdas KARGIS,685.7,,406398.0,,,,2404.3
Marijonas Kazys JOČYS,5465.28,,94205.79,,,,18300.01
Raimundas ALEKNA,18000.67,,165000.0,,,,56848.2
Kęstutis KAZAKEVIČIUS,2338.87,,131814.0,,,,5586.65
Kostas JANKAUSKAS,8895.86,,522509.0,,,,20729.43
Virginijus DARGUŽAS,6596.28,,458720.0,,,,12903.72
Vincas BOTYRIUS,4368.28,,291743.02,,,,8915.58
Kazys BOBELIS,6546.24,,1272136.0,,,,626581.76
Gediminas AKELAITIS,3470.52,,16213.0,,,,7449.38
Artūras SKARDŽIUS,2765.46,,560316.0,,,,6234.54
Marijonas ROČIUS,3354.04,,76920.0,,,,7399.46
Rasa MELNIKIENĖ,8238.0,,152097.0,,,,23278.0
Dobilas KURTINAITIS,8328.13,,58632.0,,,,16325.07
Valdas DUMBLIAUSKAS,4434.95,,90840.0,,,,9236.16
Gediminas DAUKŠYS,4699.56,,907524.0,,,,31155.44
Eugenijus PETUKAUSKAS,4045.0,,267803.0,,,,30826.0
Saulius NORKAITIS,1577.98,,76898.0,,,,4683.2
Bronius MARKAUSKAS,0.0,,2000.0,,,,0.0
Gintautas KNIUKŠTA,2154.53,,63496.0,,,,14525.0
Petras GRAŽULIS,6241.32,,91000.0,,,,21302.68
Jonas SPRINDŽIŪNAS,5001.85,,1457420.0,,,,10069.66
Artūras SKIKAS,7151.0,,149000.0,,,,13864.0
Romaldas Jonas NAUJOKAS,1181.25,,33515.0,,,,3279.28
Edmuntas MATUSEVIČIUS,4879.0,,599700.0,,,,10698.0
Virginijus MARTIŠAUSKAS,10676.32,,382961.0,,,,35491.68
Petras GEČAS,12770.56,,186216.0,,,,35351.59
Albina BUMBLAUSKIENĖ,2846.52,,44220.0,,,,6237.48
Vincenta BUBILIENĖ,7115.0,,82818.0,,,,12353.0
Kazimieras MAULIUS,2749.48,,639597.0,,,,20127.64
Andrius KUBILIUS,18500.84,,194241.0,,,,60196.16
Kazys JUKNIUS,626.96,,20609.0,,,,1700.94
Valdemaras JASEVIČIUS,917.06,,81956.0,,,,3784.68
Eugenijus DEGUTIS,2056.56,,3500.0,,,,5234.89
Alfonsas BARTKUS,6803.0,,15000.0,,,,19725.08
Virgilijus AČAS,3636.19,,31600.0,,,,9141.27
Saulius OŽELIS,1557.0,,0.0,,,,4486.0
Jonas MOCARTAS,6546.24,,197100.0,,,,19268.76
Vaclovas KARBAUSKIS,2411.0,,500139.0,,,,5710.0
Linartas DAUJOTAS,589.26,,416640.0,,,,103841.38
Kęstutis BALAŠAITIS,1163.0,,165809.0,,,,8470.0
Andriejus ANFIMOVAS,394.57,,183616.0,,,,67230.69
Vilija ALEKNAITĖ ABRAMIKIENĖ,8869.32,,9000.0,,,,28647.68
Ignacas Stasys UŽDAVINYS,7707.6,,473365.0,,,,22227.64
Augustinas SALYS,0.0,,2400.0,,,,2412.62
Liudvikas Saulius RAZMA,2728.2,,28188.0,,,,6283.8
Vytautas POCIUS,10835.0,,189919.0,,,,20450.0
Gintaras MORKIS,3724.0,,194511.0,,,,13109.0
Jonas KUZMINSKAS,2657.0,,39780.0,,,,5313.0
Audrius KLIŠONIS,0.0,,268350.0,,,,0.0
Vitas KLIMAS,7663.46,,282535.0,,,,13680.98
Alfonsas Algimantas ZALIAPUGAS,5679.0,,141849.0,,,,11451.0
Vladislavas VIRŠILA,0.0,,0.0,,,,0.0
Povilas TURAUSKIS,1068.0,,568688.0,,,,32371.0
Alfonsas ŠIMKUS,4895.0,,248755.0,,,,278445.0
Juozas ŠAKINIS,463.0,,47740.0,,,,1400.0
Irena NARMONTAITĖ,2146.0,,32229.0,,,,5336.0
Egidijus KLUMBYS,3646.04,,355433.3,,,,17013.12
Vilija JONUŠAITYTĖ,952.25,,16329.0,,,,6372.75
Edmundas Juozapas JASINSKAS,764.0,,362213.0,,,,11535.0
Rimvydas VAŠTAKAS,21144.0,,181631.0,,,,38769.0
Tatjana VILČINSKIENĖ,0.0,,0.0,,,,0.0
Romualdas ŠKĖMA,9009.37,,153816.2,,,,34427.75
Valdas ZUBINAS,2213.37,,0.0,,,,5937.82
Antanas TATARIŪNAS,2349.48,,104000.0,,,,6290.52
Henrikas ŽUKAUSKAS,5944.92,,98439.0,,,,12160.32
Vidmantas STANIULIS,14296.38,,30013.0,,,,16389.45
Gediminas ŽEMAITIS,0.0,,226741.0,,,,48160.0
Vytautas ŠUSTAUSKAS,3935.58,,7900.0,,,,8126.45
Miroslav ZACHAREVIČ,2342.23,,7000.0,,,,5541.07
Gintaras STEPONAVIČIUS,5477.68,,97115.0,,,,21989.72
Rolandas ZUOZA,9391.89,,148218.0,,,,112459.26
Zigmas ZINKEVIČIUS,1770.97,,36427.0,,,,10953.75
Eduardas ŠABLINSKAS,439.65,,22000.0,,,,1470.67
Ignas VĖGĖLĖ,12670.83,,616613.0,,,,27312.0
Jaunius ŽIOGAS,9131.05,,41123.0,,,,32695.49
Rūta RUTKELYTĖ,24205.3,,1798317.0,,,,89633.01
Elena PETROŠIENĖ,6546.24,,2800.0,,,,24517.76
Rolandas PAKSAS,6512.15,,271770.0,,,,12712.75
Rimgaudas Pranas MINALGA,7492.0,,163000.0,,,,14593.0
Vidas Kazimieras GIBAVIČIUS,0.0,,85853.0,,,,0.0
Zbignev ČECH,2965.04,,286424.0,,,,6450.62
Valdas SUTKUS,19909.68,,114906.04,,,,98209.32
Stasys PILIKAUSKAS,5422.02,,175722.0,,,,10937.4
Jūratė NOREIKIENĖ,7274.63,,47303.0,,,,14112.84
Algirdas ČIUČELIS,13906.45,,156458.0,,,,26150.65
Benedikt CITOVIČ,2692.19,,120000.0,,,,6654.92
Vaclovas Jonas BLAŽEVIČIUS,3113.24,,161046.0,,,,6907.81
Vladimir AVIN,875.21,,387482.0,,,,32360.79
Raimondas ŠUKYS,14509.39,,392284.0,,,,55802.62
Stasys ŠEDBARAS,20313.0,,209503.0,,,,38017.0
Arvydas KILIKEVIČIUS,505.08,,101000.0,,,,17074.92
Povilas Petras KAROBLIS,15788.0,,421839.0,,,,39104.0
Tadeuš FILIPOVIČ,4718.0,,93849.0,,,,9915.0
Algis ČAPLIKAS,7057.11,,30000.0,,,,20177.71
Audronius AŽUBALIS,8869.0,,203404.0,,,,147852.0
Paulius SAKALAS,4687.0,,280000.0,,,,15120.0
Eduardas PABARČIUS,12970.94,,129400.0,,,,23425.23
Jovita MEŠKAUSKIENĖ,970.29,,24040.0,,,,7228.96
Alvydas MEDALINSKAS,6546.24,,137200.0,,,,19543.0
Kęstutis MASIULIS,19040.24,,311292.0,,,,64173.22
Vytautas KRIAUZA,10657.05,,241036.0,,,,20320.0
Raimundas GAIŽAUSKAS,4105.82,,714351.0,,,,9229.61
Jan Tadeuš DOVGIALO,4303.0,,4000.0,,,,8829.0
Edmund ŠOT,2827.0,,116614.0,,,,6191.0
Arūnas STROLIS,1947.91,,875714.0,,,,8565.99
Juozas RAISTENSKIS,15223.14,,100085.0,,,,28240.85
Rima MATIJOŠIENĖ,4223.16,,0.0,,,,8684.84
Kęstutis GECEVIČIUS,7080.11,,150787.0,,,,1396159.0
Egidijus BIČKAUSKAS,8869.32,,32779.0,,,,46435.68
Vikentij SUCHOVEJ,4823.0,,79179.0,,,,15616.0
Jurgis RAZMA,11193.0,,6577.0,,,,21075.0
Vladimir POLENOV,2710.68,,18000.0,,,,6529.32
Albinas PILIPAUSKAS,4294.84,,67850.0,,,,8613.16
Jonas LIONGINAS,25119.0,,350572.0,,,,44881.0
Regimantas ČIUPAILA,9725.16,,12000.0,,,,26000.95
Gintaras RADVILA,5336.28,,128013.0,,,,10663.72
Elvyra Janina KUNEVIČIENĖ,6546.0,,168360.0,,,,31753.0
Ignas KRIVICKAS,3734.4,,2777471.0,,,,82937.6
Leonard KLIMOVIČ,4992.0,,70692.0,,,,10984.0
Rasa JUKNEVIČIENĖ,10512.0,,5000.0,,,,26459.0
Gediminas DALINKEVIČIUS,727.84,,443553.66,,,,56053.16
Algimantas VAITKUS,5732.2,,123782.0,,,,11536.92
Tatjana MICHNIOVA,1404.0,,26558.0,,,,5009.0
Artūras MELIANAS,4287.0,,143618.0,,,,18443.0
Anatolijus MASLOVAS,2224.18,,126818.0,,,,27133.96
Vladislav MACKEVIČ,912.82,,13878.0,,,,2843.43
Danuta ILJINA,2059.23,,120000.0,,,,5154.35
Vasilij FIODOROV,6170.17,,224000.0,,,,22483.77
Zbignev BALCEVIČ,4421.49,,276000.0,,,,15236.66
Alfonsas AUGULIS,0.0,,133038.0,,,,0.0
Romanas Algimantas SEDLICKAS,999.48,,16026.0,,,,2306.52
Zigmundas Vytautas SATKEVIČIUS,13051.29,,19603.0,,,,26295.57
Rytas KUPČINSKAS,6452.04,,160.0,,,,19165.25
Lina JANKAUSKIENĖ,1418.63,,34000.0,,,,5912.6
Alvydas BANEVIČIUS,12564.93,,591460.0,,,,50910.37
Audronė VAIVADIENĖ,1218.87,,91503.0,,,,3737.31
Kazimieras UOKA,0.0,,134661.0,,,,0.0
Algirdas SAUDARGAS,18252.48,,278675.0,,,,44076.1
Romualdas SADAUSKAS,363.63,,367992.0,,,,1699.9
Vygaudas MOLIS,8705.73,,145023.35,,,,17104.27
Gediminas JANKUS,6161.28,,38000.0,,,,18109.95
Gediminas GRIGAS,2954.22,,202244.0,,,,22430.87
Tautginas GELŽINIS,656.28,,171523.0,,,,10343.72
Joana Danguolė SADEIKIENĖ,8538.36,,114000.0,,,,29795.64
Klemensas RIMŠELIS,1819.78,,138181.0,,,,4743.97
Petras Algimantas LIUTKUS,1630.94,,56630.0,,,,4080.36
Henrikas Adolfas KEBEIKIS,5627.7,,23864.0,,,,11405.7
Vladas KATKEVIČIUS,6716.88,,80989.0,,,,16779.12
Giedrius KALNINIS,1310.79,,32437.0,,,,3783.82
Birutė Teodora VISOKAVIČIENĖ,9983.88,,118823.0,,,,25843.57
Česlovas Vytautas STANKEVIČIUS,15713.0,,77622.0,,,,36747.0
Valentinas NAVICKAS,7947.71,,187095.0,,,,18968.29
Vytautas Petras JASUTIS,0.0,,202893.0,,,,9660.0
Arvydas GARBARAVIČIUS,14645.11,,4483000.0,,,,556992.56
Irena RADVILIENĖ,1863.62,,15000.0,,,,4882.98
Jūratė MATEKONIENĖ,7707.6,,188469.0,,,,63532.4
Arnoldas MACKEVIČIUS,0.0,,66984.0,,,,19069.26
Kęstutis KUZMICKAS,483.0,,438500.0,,,,39407.0
Jonas JUČAS,2742.35,,133451.0,,,,7184.99
Virginija GAILIENĖ,3228.13,,37539.48,,,,7641.41
Rytis MISIUKEVIČIUS,589.26,,22300.0,,,,2420.74
Povilas KATILIUS,8869.32,,142677.13,,,,32287.36
Kęstutis GLAVECKAS,8507.6,,420075.0,,,,58901.24
Danielius BUČINSKAS,10976.53,,241130.0,,,,21156.76
Rūta BRAZAUSKIENĖ,1940.07,,87478.0,,,,34400.68
Kazys STARKEVIČIUS,7720.81,,554448.0,,,,159262.51
Robertas STANIONIS,2170.98,,143100.0,,,,5719.02
Eimundas SAVICKAS,505.08,,540240.0,,,,2074.92
Edmundas RIMKEVIČIUS,1104.06,,137634.0,,,,7546.37
Gintaras ČIŽIKAS,1469.07,,30050.0,,,,4358.03
Ričardas ČIUKAS,6160.17,,115516.0,,,,12321.58
Jaroslavas BANEVIČIUS,0.0,,1905388.0,,,,3710.52
Alfonsas VAIŠNORAS,8869.32,,50599.0,,,,23398.68
Gintaras MARAZAS,1952.28,,241600.0,,,,4847.72
Kazimieras KUZMINSKAS,6662.55,,24869.11,,,,19476.27
Jūratė JUOZAITIENĖ,2007.94,,520964.0,,,,12099.12
Gediminas BUDNIKAS,6894.9,,62260.0,,,,14322.2
Edvardas ŠALKAUSKAS,1404.08,,0.0,,,,3445.19
Vaclov STANKEVIČ,27089.0,,987715.0,,,,59092.0
Aldevinas PŪKYS,17.6,,1000.0,,,,568.96
Laisvūnas KAVALIAUSKAS,9335.24,,20000.0,,,,17774.62
Audra DAUJOTIENĖ,8609.0,,94943.0,,,,33241.0
Rimantas PLEIKYS,8161.64,,16000.0,,,,28779.16
