kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
Česlav    OLŠEVSKI,14905.00,0.0,6200.0,0.0,30000.0,0.0,59233.26
Dmitrij    GNEUŠEV,19097.00,335000.0,340000.0,0.0,9500.0,0.0,74568.43
Irena    LITVINOVIČ,4739.00,0.0,116500.0,0.0,69137.0,8500.0,21389.89
Tadeuš    TUČKOVSKI,11816.00,0.0,127555.0,0.0,39038.0,3465.0,47874.03
Tamara    ŠUKLINA,5025.00,0.0,15000.0,0.0,5000.0,0.0,22451.79
Edgar    OBLOČINSKI,15443.00,20488.0,144144.0,0.0,0.0,0.0,61420.69
Zigmont    ŽDANOVIČ,6459.00,0.0,0.0,0.0,35000.0,0.0,40649.51
Jan    SINICKI,17992.00,0.0,155650.0,0.0,83448.0,0.0,70478.88
Svetlana    DEMIDOVA,4875.00,60000.0,112000.0,0.0,12000.0,0.0,21607.37
Eduard    TRUSEVIČ,862.00,0.0,6000.0,0.0,55423.0,0.0,7114.29
Lucija    DUDOIT,6887.00,0.0,0.0,0.0,10000.0,0.0,29348.07
Natalja    KUDRIAVCEVA,3918.00,3000.0,0.0,0.0,0.0,0.0,18348.39
Tadeuš    ANDŽEJEVSKI,11788.00,0.0,109197.0,0.0,18000.0,0.0,47500.84
Tadeusz    MACIOL,90750.00,2943933.0,1852837.0,99364.0,0.0,35500.0,407977.63
Tatjana    KONONOVA,3597.00,34520.0,500000.0,0.0,0.0,0.0,17275.90
Gžegož    SAKSON,14145.00,50294.0,409000.0,0.0,8784.0,0.0,56936.33
Vladislava    KURSEVIČIENĖ,0.00,0.0,150000.0,0.0,4000.0,0.0,0.00
Viačeslav    KARMANOV,15751.00,32000.0,23700.0,0.0,5155.0,0.0,67522.28
Josif    RYBAK,13360.00,0.0,30000.0,0.0,50000.0,0.0,52506.60
Elvyra    LEPILOVA,7056.00,0.0,0.0,0.0,5218.0,0.0,29971.48
Jaroslav    KAMINSKI,9799.00,44000.0,266000.0,0.0,20000.0,0.0,42146.60
Tatjana    FEDOTOVA,5546.00,0.0,60000.0,0.0,10000.0,0.0,24377.88
Miroslav    GAJEVSKI,6580.00,0.0,210000.0,0.0,35695.0,0.0,30085.04
Marina    KORINEVSKAJA,10265.00,0.0,51700.0,0.0,0.0,0.0,38017.72
Kristina    ZIMINSKA,14699.00,0.0,206276.0,0.0,144000.0,0.0,62514.27
Antonij    JUNDO,421.00,773030.0,1674570.0,0.0,87342.0,0.0,1920109.38
Rozalija    AZAMATOVA,6096.00,0.0,0.0,0.0,0.0,0.0,26418.69
Boleslav    DAŠKEVIČ,19754.00,15000.0,83273.0,0.0,20000.0,0.0,76043.51
Henrich    KASPEROVIČ,6934.00,47893.0,400000.0,0.0,1317.0,5000.0,29751.66
Vladimir    VLASOV,29180.00,0.0,250000.0,0.0,60000.0,920.0,111912.37
Gabriel Jan    MINCEVIČ,11135.00,0.0,146100.0,0.0,10000.0,0.0,46108.46
Tamara    LOCHANKINA,13745.00,10000.0,90000.0,0.0,0.0,0.0,51010.85
Juzef    KVETKOVSKIJ,2805.00,40000.0,68448.0,0.0,46815.0,0.0,14226.70
Henrik    JANKOVSKI,13687.00,7489.0,354565.0,0.0,5489.0,3056.0,55041.51
Rimantas    MAČIULAITIS,9247.00,75000.0,525000.0,0.0,0.0,0.0,38470.42
Zdzislav    PALEVIČ,30737.00,18579.0,44989.0,0.0,24000.0,9566.0,53705.02
Marija    MATUSEVIČ,5560.00,0.0,0.0,0.0,23000.0,0.0,23474.18
Zbignev    JEDINSKIJ,5897.00,30000.0,10060.0,0.0,40000.0,0.0,25651.35
Irina    ROZOVA,12519.00,34000.0,89000.0,0.0,40000.0,0.0,50400.00
Michal    MACKEVIČ,6546.00,0.0,200000.0,0.0,84000.0,55824.0,28119.56
Valdemar    TOMAŠEVSKI,15036.00,16372.0,187400.0,0.0,23565.0,0.0,123337.52
Laimutė    LILEIKIENĖ,10013.00,41096.0,210625.0,0.0,28916.0,0.0,66375.52
Vytautas    ANDRIUŠKA,14458.00,12298.0,697000.0,0.0,10000.0,0.0,57470.94
Vytautas    KUKARSKAS,29633.00,0.0,1208000.0,0.0,186085.0,50000.0,173199.63
Algis    GRIDZIUŠKA,51.00,0.0,0.0,0.0,0.0,0.0,339.00
Vinifrida    ČESNULEVIČIŪTĖ,10723.00,47000.0,0.0,0.0,10000.0,0.0,45929.86
Kristina    PETKŪNIENĖ,822.00,0.0,178000.0,0.0,40000.0,0.0,4300.26
Vitalijus    SOKOLOVAS,21023.00,0.0,60000.0,0.0,62964.0,0.0,81702.47
Valdemaras    ŠEREIKA,1670.00,25000.0,0.0,0.0,12000.0,0.0,12267.19
Rimantas    DAILIDONIS,13047.00,165000.0,120000.0,0.0,10000.0,0.0,52355.07
Vytautas    GROMNICKAS,6650.00,0.0,0.0,0.0,0.0,0.0,41125.02
Robertas    KATINSKAS,7054.00,342000.0,540000.0,0.0,0.0,0.0,36935.09
Žilvinas    ŽUSINAS,5140.00,334275.0,400000.0,0.0,0.0,0.0,34264.60
Darius    GUTAUSKAS,5431.00,3875.0,0.0,0.0,0.0,0.0,23955.28
Augustinas    DAUNYS,3308.00,14806.0,282000.0,0.0,15994.0,0.0,16092.11
Daina    KRASAUSKIENĖ,1607.00,0.0,0.0,0.0,30282.0,0.0,9788.92
Virginijus    RAGINSKAS,8259.00,251906.0,409000.0,0.0,10000.0,0.0,46188.60
Antanas    VYŠNIAUSKAS,3106.00,105000.0,804172.0,0.0,8000.0,0.0,15218.84
Šarūnas    BURŽA,5537.00,0.0,28000.0,0.0,0.0,0.0,35416.62
Loreta    LIUTKUVIENĖ,140.00,0.0,475000.0,0.0,51000.0,0.0,949.90
Kęstutis    MICKEVIČIUS,3688.00,0.0,0.0,0.0,0.0,0.0,17336.95
Kęstutis    VILNIŠKIS,8706.00,0.0,322805.0,0.0,18000.0,260000.0,36222.18
Liudas    ŠUKYS,6640.00,22443.0,870000.0,0.0,71786.0,0.0,28432.46
Kristina    BALTRŪNAITĖ,6848.00,35000.0,0.0,0.0,0.0,0.0,85063.79
Arūnė    STIRBLYTĖ,3736.00,178000.0,912000.0,0.0,50250.0,0.0,18352.97
Erikas    KALPOKAS,16853.00,298000.0,525000.0,0.0,0.0,0.0,88344.52
Rolandas    PETKUS,19999.00,715000.0,615000.0,0.0,5000.0,17500.0,77592.16
Romualdas    VOLODKA,1225.00,0.0,7000.0,0.0,0.0,0.0,8726.16
Aidas    BUZYS,308.00,0.0,3800.0,0.0,6000.0,0.0,8180.88
Ilona    STANKEVIČIENĖ,9542.00,227500.0,595714.0,0.0,2511.0,473576.0,39630.09
Nina Barbora    EVANS,0.00,0.0,2500000.0,0.0,40036.0,50000.0,18000.00
Aivaras    KRIAUČIŪNAS,15.00,0.0,10000.0,0.0,25000.0,7500.0,4250.00
Zita    UŽLYTĖ,4587.00,0.0,0.0,0.0,30000.0,0.0,20827.02
Tomas    TAMAŠAUSKAS,0.00,0.0,0.0,0.0,0.0,0.0,0.00
Donalda    MEIŽELYTĖ SVILIENĖ,6424.00,310000.0,425000.0,0.0,16000.0,0.0,46255.29
Jurgita    JUNEVIČIENĖ,0.00,0.0,0.0,0.0,30000.0,0.0,0.00
Arvydas    PADVAISKAS,31419.00,0.0,384331.0,0.0,135000.0,0.0,120591.05
Angelė Danutė    ČEPĖNAITĖ,14618.00,0.0,160000.0,0.0,24000.0,0.0,64365.88
Vilma    ŽEMAITIENĖ,594.00,0.0,190100.0,0.0,104000.0,0.0,6328.24
Raimonda    DAUNIENĖ,418.00,2111.0,1502000.0,0.0,2000.0,2000.0,8269.78
Vaidotas    RAMONAS,9322.00,0.0,15000.0,0.0,25700.0,5000.0,38364.22
Antanas    NEDZINSKAS,1563.00,0.0,90000.0,0.0,53000.0,0.0,10827.89
Monika    ŽILINSKAITĖ,3441.00,50000.0,23000.0,0.0,55699.0,0.0,22941.21
Valentinas    GRUMBINAS,13175.00,0.0,161002.0,5319.0,650004.0,0.0,71708.83
Adolfas    JARULIS,1635.00,0.0,121000.0,0.0,6000.0,0.0,10444.68
Deividas    STAPONKUS,9511.00,57857.0,350000.0,0.0,10000.0,0.0,46575.75
Vacys    SADAUSKAS,429.00,0.0,510000.0,0.0,21742.0,609212.0,115163.09
Edita    KALNINIENĖ,6331.00,0.0,400000.0,23826.0,17035.0,0.0,27887.82
Giedrius    KOMKA,2995.00,10000.0,0.0,0.0,15000.0,13300.0,14752.94
Vidmantas    MISIS,1787.00,41737.0,66881.0,0.0,25000.0,5000.0,12114.51
Tomas    EITUTIS,342.00,360711.0,0.0,0.0,0.0,0.0,1266.76
Ingrida    VALINSKIENĖ,9556.00,1160797.0,2955903.0,0.0,43189.0,0.0,63703.55
Ligitas    KERNAGIS,425.00,0.0,0.0,10200.0,100000.0,9720.0,92832.84
Vidutė    MAZLAVECKIENĖ,10953.00,0.0,34191.0,0.0,54982.0,0.0,44408.53
Vytautas Kazimieras    ARANAUSKAS,0.00,0.0,25000.0,19400.0,138828.0,0.0,67.93
Linas    KARALIUS,6544.00,40000.0,0.0,0.0,33000.0,0.0,93882.03
Rasa    PETRAUSKIENĖ,17728.00,1030000.0,4532585.0,0.0,250000.0,0.0,69883.40
Vitalijus    KARAKORSKIS,71.00,26000.0,0.0,0.0,0.0,0.0,2420.00
Kęstutis    RUPULEVIČIUS,114.00,0.0,40000.0,0.0,10000.0,0.0,984.01
Ingrida    JOČIENĖ,4176.00,24903.0,300000.0,45300.0,75665.0,575000.0,19500.00
Rokas    ŽILINSKAS,11846.00,390948.0,906000.0,35000.0,117095.0,10000.0,77480.31
Saulius    STOMA,9116.00,0.0,0.0,0.0,1307.0,0.0,43476.19
Mečislovas    SUBELIS,16937.00,381441.0,8270000.0,213000.0,80315.0,280000.0,103592.12
Andrius    BURBA,5373.00,106517.0,76000.0,25000.0,116342.0,5500.0,105873.14
Aleksandr    SACHARUK,8658.00,300000.0,870000.0,0.0,150000.0,0.0,34626.83
Renata    KAZLAUSKIENĖ,2294.00,0.0,2571000.0,0.0,150000.0,135000.0,15294.12
Regina    ZASIENĖ,3082.00,184976.0,580000.0,0.0,37000.0,10000.0,13091.77
Dainius    BUDRYS,9818.00,15755.0,60000.0,0.0,21826.0,3068.0,43611.19
Vincas    BABILIUS,14435.00,40602.0,28000.0,323554.0,200000.0,1830000.0,96229.59
Asta    BAUKUTĖ,19321.00,146507.0,2250000.0,0.0,50000.0,0.0,133977.03
Laimontas    DINIUS,4405.00,0.0,60000.0,0.0,4265.0,385800.0,22823.49
Vytautas    KURPUVESAS,8959.00,239425.0,228000.0,0.0,12800.0,0.0,40532.72
Arūnas    VALINSKAS,142912.00,1160797.0,2955903.0,0.0,37670.0,60000.0,954684.31
Vidmantas    MARTIKONIS,241524.00,4496218.0,4255201.0,0.0,774542.0,44266468.0,3621275.25
Lina    SUKACKIENĖ,5718.00,60915.0,214700.0,0.0,15410.0,390.0,39876.01
Gintautas Antanas    MURAUSKAS,6355.00,399501.0,936174.0,0.0,1038828.0,0.0,41325.88
Eugenijus    BUTKUS,12749.00,17626.0,506511.0,0.0,28550.0,188826.0,51157.08
Stasys    GUSTAITIS,4126.00,0.0,137000.0,0.0,76000.0,380000.0,20322.16
Renata    LAŠIENĖ,7977.00,0.0,281500.0,0.0,35000.0,0.0,37125.66
Gintaras    SAMOŠKA,4129.00,180000.0,162810.0,0.0,0.0,5200.0,19400.00
Marius    NORBUTAS,3443.00,0.0,4000.0,0.0,0.0,0.0,18131.03
Kęstutis    NARUŠAS,3697.00,1200000.0,450300.0,0.0,51000.0,3500.0,64254.82
Saulius    DAGYS,23071.00,5500.0,305000.0,0.0,2500.0,0.0,124929.06
Violeta    RAUGALIENĖ,8176.00,0.0,100000.0,0.0,7000.0,0.0,34950.52
Gintautas    PLEČKAITIS,42656.00,666459.0,131000.0,100000.0,62592.0,338206.0,332027.03
Egidijus    PETRULIS,7682.00,0.0,111502.0,0.0,0.0,0.0,35680.17
Rosita    PAULAUSKAITĖ,8914.00,384762.0,300000.0,0.0,0.0,0.0,42389.93
Tautvilas    GIEDRYS,1845.00,0.0,323200.0,0.0,12000.0,0.0,15990.52
Darius    BRAŽIŪNAS,10697.00,0.0,25277.0,0.0,30000.0,71609.0,149475.59
Gintaras    KLEIZA,16153.00,0.0,243359.0,300000.0,466985.0,101243.0,101709.50
Alfonsas    KLIMAS,12642.00,0.0,285000.0,0.0,48465.0,0.0,50665.47
Raimundas    TIŠKEVIČIUS,16941.00,0.0,20822.0,0.0,61671.0,0.0,66967.41
Daiva    VOLKOVIENĖ,6357.00,5000.0,0.0,0.0,0.0,0.0,27383.59
Edita    PARAŠČIAKIENĖ,1424.00,3228.0,18155.0,0.0,3000.0,0.0,9497.07
Ingrida    VILKIENĖ,11867.00,0.0,208000.0,0.0,50000.0,25000.0,48179.68
Daiva    ŠEŠKAUSKAITĖ,5274.00,14120.0,182507.0,0.0,2700.0,0.0,55577.92
Regina    GURKLIENĖ,2429.00,297227.0,513000.0,0.0,0.0,0.0,20032.94
Darius    GRIGONIS,31345.00,952328.0,345000.0,158200.0,311229.0,881600.0,144397.72
Romas    STUMBRYS,5382.00,0.0,0.0,0.0,20000.0,0.0,38382.50
Modestas    CHMIELIAUSKAS,1100.00,0.0,4650.0,230000.0,230000.0,5000.0,11373.91
Arūnas    RIMKUS,23369.00,0.0,333000.0,0.0,43000.0,10000.0,90580.92
Saulius    ZAURA,6179.00,3500.0,71100.0,0.0,185000.0,0.0,42336.99
Gintaras    VILNIŠKIS,2253.00,0.0,528186.0,0.0,11651.0,8000.0,17947.11
Ona    SAPRANAVIČIENĖ,21843.00,14956.0,233500.0,8300.0,147772.0,0.0,95929.73
Kęstutis    JUSAITIS,1183.00,0.0,107375.0,0.0,11968.0,19012.0,57228.18
Mindaugas    ŠIMKŪNAS,16481.00,79048.0,300000.0,0.0,27913.0,14216.0,83128.86
Regina    ŠIMANAUSKIENĖ,7793.00,235616.0,112000.0,0.0,380775.0,10119.0,32895.32
Svetlana    VAGNORIENĖ,3524.00,84260.0,505000.0,0.0,13000.0,0.0,303900.09
Inga    DRAKŠAITĖ,4468.00,80407.0,252000.0,0.0,0.0,407.0,41096.57
Arūnas    MALIAUKA,0.00,132000.0,370000.0,0.0,6000.0,248620.0,30600.00
Vitas    BUTRIMAS,3836.00,49000.0,1287842.0,0.0,250000.0,186250.0,27243.53
Liudas    ANDRIKIS,4046.00,0.0,0.0,0.0,2000.0,130.0,18827.26
Jonas Kazys    DZIRMEIKA,11701.00,0.0,86743.0,0.0,137500.0,0.0,47177.52
Regina    DAUKŠIENĖ,5894.00,0.0,120000.0,0.0,52000.0,3000.0,53784.20
Eugenijus    JUDEIKIS,13417.00,0.0,256394.0,0.0,30000.0,0.0,54465.38
Laimonas    GASIŪNAS,14683.00,291410.0,277500.0,0.0,0.0,50000.0,58412.61
Paulius    KOROLIOVAS,10418.00,0.0,15000.0,0.0,0.0,0.0,42425.13
Gediminas    MAČYS,15480.00,0.0,15000.0,0.0,30000.0,579.0,62655.04
Dalius    DIRSĖ,6910.00,0.0,110000.0,0.0,6088.0,0.0,35286.48
Kuisin-Oi    ZUJIENĖ,937.00,0.0,370000.0,0.0,205000.0,0.0,6250.00
Saulius    MICEIKA,19339.00,366081.0,450000.0,0.0,63793.0,178800.0,83325.74
Vidmantas    VITKAUSKAS,13855.00,0.0,74365.0,0.0,84253.0,0.0,55534.22
Nijolė    JAKUBAITIENĖ,6807.00,0.0,218500.0,0.0,80000.0,0.0,29051.85
Dominykas    MORDAS,133.00,0.0,10000.0,0.0,0.0,0.0,492.00
Egidijus    RUMŠA,0.00,0.0,44783.0,0.0,0.0,2472.0,2395.42
Rimantas    RAMANAUSKAS,329.00,0.0,0.0,0.0,0.0,0.0,1539.11
Stasys    VAINORAS,13116.00,11000.0,43500.0,0.0,2500.0,0.0,52803.29
Dainius    ŠADAUSKIS,3589.00,0.0,126000.0,0.0,52197.0,0.0,52508.79
Gražina    BAKEVIČIENĖ,4705.00,3986.0,10000.0,0.0,0.0,0.0,21456.59
Vitalija    PETRAITIENĖ,1295.00,0.0,366000.0,0.0,17402.0,31797.0,10838.20
Linas    STANKUS,18731.00,0.0,107792.0,0.0,193006.0,0.0,82435.32
Vytautas    JONUTIS,13394.00,0.0,35522.0,0.0,146360.0,635643.0,282569.41
Alvydas    SĖDŽIUS,19187.00,0.0,56898.0,0.0,183926.0,5000.0,120386.55
Gytautas    DAMIJONAITIS,10998.00,0.0,0.0,0.0,19594.0,0.0,44573.12
Audrius    VAIŠVILA,48280.00,373418.0,1707196.0,30000.0,265800.0,0.0,321867.47
Marijus    KAUKĖNAS,0.00,0.0,55000.0,0.0,1500.0,0.0,490.00
Laimutis    SĖDŽIUS,7787.00,0.0,122000.0,0.0,13524.0,0.0,48154.06
Skirmantė    TAMELYTĖ,0.00,0.0,0.0,0.0,0.0,0.0,31465.38
Algis    ŽVALIAUSKAS,36051.00,0.0,645766.0,0.0,330000.0,0.0,146390.83
Valdas    JANKAUSKAS,34706.00,80000.0,825000.0,0.0,370000.0,340000.0,156305.31
Danutė    KRIŠČIŪNIENĖ,12570.00,0.0,8000.0,0.0,23479.0,0.0,50395.23
Vaidas    KUKARĖNAS,28621.00,319162.0,165000.0,0.0,20000.0,0.0,139554.16
Algirdas    RADUŠYS,9394.00,4680.0,6000.0,0.0,0.0,0.0,52367.88
Raimondas    IMBRASAS,16638.00,17000.0,0.0,0.0,9300.0,44000.0,65462.37
Jurgita    CHOROMANSKYTĖ,5908.00,0.0,0.0,0.0,65534.0,5785.0,43103.30
Jonas Romas    BERNOTAS,4053.00,0.0,412000.0,0.0,50000.0,0.0,18851.00
Arvydas    VALIUKEVIČIUS,8354.00,0.0,51850.0,0.0,100000.0,6890.0,50567.82
Ilona    GRIGARAVIČIENĖ,5887.00,8332.0,200459.0,0.0,3239.0,0.0,28711.84
Jūratė    LELEIVAITĖ,4456.00,0.0,4000.0,0.0,0.0,0.0,20340.25
Mahiras    GAMZAJEVAS,3431.00,0.0,667500.0,98000.0,330000.0,0.0,22331.16
Justinas    KRĖPŠTA,17295.00,7000.0,63864.0,0.0,96200.0,3320.0,67892.62
Irena    TURKEVIČIENĖ,2834.00,0.0,1940.0,0.0,18000.0,0.0,14335.06
Stasys    ŽIRGULIS,30801.00,0.0,150122.0,0.0,289452.0,0.0,198838.38
Romualdas    URMILEVIČIUS,15247.00,0.0,96724.0,0.0,132000.0,0.0,62587.01
Marcijonas    URMONAS,21573.00,12345.0,123000.0,4040.0,123000.0,0.0,104049.49
Jūratė    MATEKONIENĖ,34852.00,0.0,262851.0,0.0,13000.0,0.0,149585.09
Artūras    ŠULCAS,10208.00,74489.0,120000.0,0.0,2465.0,0.0,47542.29
Algirdas    GRICIUS,17789.00,0.0,261006.0,0.0,238167.0,568070.0,671942.44
Erikas    TAMAŠAUSKAS,1004.00,1558.0,57900.0,0.0,382012.0,5925.0,20207.31
Audrius    ENDZINAS,14169.00,0.0,54722.0,195010.0,88873.0,98000.0,51591.98
Gediminas    NAVAITIS,19215.00,0.0,0.0,0.0,103000.0,8000.0,95096.14
Dalia    KUODYTĖ,16153.00,52498.0,56278.0,0.0,0.0,0.0,69204.55
Vytautas    GRUBLIAUSKAS,15214.00,65700.0,102000.0,0.0,94339.0,0.0,66702.69
Rimantas    MIKAITIS,11327.00,0.0,15514.0,0.0,32000.0,0.0,49880.74
Arūnas    ŠTARAS,30510.00,267324.0,295000.0,0.0,94313.0,0.0,116740.07
Jurga    VIDUGIRIENĖ,0.00,0.0,4143.0,0.0,4354.0,4.0,71048.27
Kęstutis    GLAVECKAS,16755.00,0.0,1506295.0,0.0,143625.0,46227.0,187446.58
Algis    KAŠĖTA,16658.00,179214.0,81000.0,0.0,60600.0,0.0,68595.00
Dalia    TEIŠERSKYTĖ,19310.00,10000.0,78915.0,0.0,8561.0,106010.0,88424.93
Petras    AUŠTREVIČIUS,17102.00,0.0,121027.0,0.0,10000.0,0.0,68212.11
Gintaras    STEPONAVIČIUS,20317.00,128968.0,383000.0,0.0,24810.0,0.0,79281.00
Eligijus    MASIULIS,14155.00,48899.0,0.0,0.0,5538.0,195899.0,100449.21
Virginija    APANAVIČIENĖ,6177.00,4800.0,235700.0,0.0,0.0,0.0,30069.12
Rimantė    MISIŪNIENĖ,10644.00,35000.0,205000.0,0.0,30000.0,0.0,199744.78
Jūratė    JOVAIŠIENĖ,8558.00,0.0,45434.0,0.0,0.0,0.0,37393.50
Juozapas    VAITELIS,10357.00,0.0,81000.0,0.0,89000.0,0.0,40360.78
Jonas    KANAVOLAS,3317.00,0.0,146331.0,0.0,133561.0,69529.0,143165.52
Regimantas    VALIAUSKAS,7698.00,0.0,118424.0,0.0,5896.0,0.0,59515.13
Aleksandr    BOROVSKIJ,6686.00,0.0,58616.0,0.0,81200.0,0.0,28793.33
Violeta    VAICEKAUSKIENĖ,6486.00,0.0,126933.0,0.0,91000.0,0.0,29527.29
Kazys    VISACKAS,7752.00,0.0,48407.0,0.0,10000.0,0.0,30311.80
Algirdas    JASELIŪNAS,5789.00,0.0,259000.0,0.0,40000.0,9600.0,25352.88
Laima    VAIVADIENĖ,0.00,0.0,135000.0,0.0,0.0,0.0,0.00
Virginijus Eugenijus    KIRSNICKAS,4727.00,0.0,255317.0,0.0,450000.0,10000.0,21233.83
Vilma    DAUKŠIENĖ,16270.00,0.0,187207.0,0.0,340000.0,19678.0,64292.89
Zigmas    PRANCKUS,9589.00,0.0,60168.0,0.0,119104.0,8032.0,111107.59
Jolita    MAŽENIENĖ,9158.00,0.0,0.0,0.0,21000.0,0.0,297951.13
Šarūnas    NENARTAVIČIUS,7325.00,80000.0,55500.0,0.0,29085.0,0.0,31289.64
Vidas    PREIKŠAITIS,105.00,0.0,11211.0,171250.0,5000.0,70500.0,4202.56
Albertas    BRAZAS,1235.00,214143.0,1117469.0,0.0,25641.0,5177.0,425646.78
Algis    ŽĖKAS,6025.00,10000.0,51603.0,0.0,136546.0,669702.0,50611.09
Olegas    TURENKO,7337.00,0.0,845249.0,0.0,21717.0,0.0,32614.37
Stasys    GRIGALIŪNAS,16622.00,127214.0,544938.0,0.0,202928.0,766.0,119058.58
Zenonas    AKRAMAVIČIUS,19474.00,0.0,194975.0,0.0,376254.0,756555.0,85260.58
Algirdas    CEGELIS,263.00,3728.0,154355.0,0.0,0.0,0.0,27570.00
Edmondas    NARBUTAS,1353.00,0.0,3935000.0,92800.0,40000.0,731422.0,657620.44
Aldona    GUDŽIŪNIENĖ,0.00,0.0,261341.0,0.0,0.0,3390.0,0.00
Albinas    SLAVINSKIS,9094.00,25000.0,202907.0,0.0,46554.0,8100.0,400405.59
Genovaitė    KIMBRIENĖ,13849.00,0.0,109500.0,0.0,100048.0,16380.0,55244.85
Apolinaras    STONKUS,9055.00,60000.0,31947.0,0.0,10000.0,0.0,37762.68
Stanislava    VALATKEVIČIENĖ,6990.00,2263.0,31727.0,0.0,5017.0,0.0,29744.45
Pranciškus    ZARAMBA,524.00,0.0,84332.0,0.0,129723.0,0.0,141546.80
Albinas    LIAUDANSKAS,9979.00,0.0,128700.0,0.0,72496.0,0.0,40800.59
Almantas    MATUSEVIČIUS,33835.00,3141.0,154500.0,0.0,94164.0,17026.0,314020.00
Valentinas    GRAŽULIS,6257.00,5143.0,135434.0,0.0,103191.0,0.0,65456.31
Stanislovas    KĖRYS,7476.00,17327.0,119364.0,0.0,50000.0,292160.0,32391.00
Algimantas    CIBULSKIS,2688.00,151148.0,1040600.0,0.0,44567.0,0.0,45046.13
Vytautas    VALEVIČIUS,4368.00,0.0,24940.0,0.0,37612.0,0.0,29979.71
Vaidas    ŽELVYS,502.00,0.0,0.0,0.0,0.0,0.0,5700.00
Lijana    SIMONAITYTĖ,10942.00,0.0,41797.0,0.0,4000.0,0.0,44364.54
Svetlana    SENDŽIKIENĖ,7317.00,0.0,120936.0,0.0,21212.0,0.0,30943.70
Bernardas    ŠATKOVSKIS,1158.00,0.0,700000.0,0.0,200000.0,0.0,5247.99
Jūratė    MINTAUČKIENĖ,1984.00,0.0,339419.0,0.0,30000.0,0.0,14796.02
Vilija    BALTUONIENĖ,579.00,0.0,468175.0,0.0,128752.0,15100.0,304595.75
Antanas    KARTUNAVIČIUS,10172.00,120805.0,984529.0,0.0,45181.0,470.0,82424.25
Jurgis    SAMULEVIČIUS,10535.00,0.0,316300.0,0.0,80163.0,0.0,43006.64
Kęstutis    LEVICKIS,9225.00,0.0,250000.0,0.0,91000.0,0.0,41219.27
Rimutė    KĖKŠTIENĖ,14208.00,0.0,1455000.0,0.0,175010.0,0.0,56763.30
Kazys    VIRŠILAS,20057.00,20444.0,19250.0,0.0,0.0,0.0,78738.94
Donatas    BOTYRIUS,90.00,0.0,520500.0,0.0,101000.0,0.0,98799.96
Vytautas    ŽMUIDZINAVIČIUS,54.00,86737.0,810336.0,0.0,576977.0,0.0,1389805.75
Arvydas    LIPSKIS,12769.00,290000.0,1360000.0,0.0,25000.0,0.0,49307.69
Bronislovas    ALEKSANDRAVIČIUS,14554.00,0.0,64479.0,0.0,40000.0,0.0,57991.94
Stasys    SALADINSKAS,12511.00,0.0,21777.0,0.0,135101.0,0.0,55201.10
Eugenijus    JANUTĖNAS,2356.00,5000.0,30000.0,0.0,0.0,0.0,14381.24
Kazimieras    NAUSĖDA,10356.00,0.0,8200.0,0.0,100000.0,0.0,44657.10
Danutė    AKAVECKIENĖ,11197.00,0.0,64000.0,0.0,0.0,0.0,62846.16
Vidmantas    BUTKUS,13771.00,0.0,123216.0,0.0,23538.0,0.0,59678.60
Angelė    KAUŠYLIENĖ,25183.00,73472.0,743000.0,0.0,60000.0,0.0,103512.48
Antanas    ŠARKINAS,15497.00,0.0,190000.0,0.0,20000.0,0.0,67394.07
Žilvinas    VAICEKAUSKAS,12310.00,0.0,300000.0,0.0,108000.0,3300.0,64432.51
Gintaras    GIBAS,8903.00,38644.0,707000.0,0.0,74247.0,0.0,135663.70
Mindaugas    MACIULEVIČIUS,0.00,94825.0,160100.0,0.0,23390.0,0.0,0.00
Vasilij    FIODOROV,11050.00,0.0,187600.0,0.0,76000.0,0.0,51336.25
Kęstutis    BALAŠAITIS,13723.00,12542.0,741495.0,0.0,83978.0,0.0,55651.47
Vaidotas    PRUNSKUS,11198.00,0.0,89929.0,0.0,105128.0,385600.0,47525.60
Monika    RAŽANAUSKIENĖ,9628.00,0.0,9439.0,0.0,55000.0,0.0,39968.97
Emilija    LAURUTIENĖ,17142.00,0.0,247808.0,0.0,360700.0,1900248.0,1294363.50
Kęstutis    SKAMARAKAS,10266.00,0.0,1607347.0,160552.0,432873.0,1275036.0,1380141.63
Eugenijus    PALAVINSKAS,21158.00,6613.0,36252.0,0.0,18513.0,0.0,84294.63
Algimantas    ČEPONIS,17522.00,5000.0,745110.0,1000000.0,380000.0,10000.0,69277.30
Juozas    BEČELIS,18746.00,0.0,92322.0,0.0,28872.0,50526.0,81970.14
Raisa    MINČINAUSKIENĖ,15974.00,0.0,177000.0,0.0,30000.0,0.0,63001.99
Regina    ŠEVELKAITIENĖ,12482.00,0.0,858419.0,18052.0,0.0,66377.0,53126.56
Jonas    VILIONIS,1257.00,0.0,604584.0,0.0,730000.0,25214.0,21606.65
Janina    GAIDŽIŪNAITĖ,16350.00,0.0,38000.0,0.0,112693.0,12500.0,88054.77
Andriejus    STANČIKAS,13531.00,28000.0,202000.0,0.0,0.0,0.0,329872.06
Juozas    JOKIMAS,20389.00,0.0,38188.0,0.0,26197.0,19990.0,79860.87
Pranas    GUDAITIS,1878.00,0.0,600500.0,0.0,24926.0,0.0,12753.66
